Redbridge 035,E02006924,5652.5
Redbridge 036,E02006925,5788.4
Redbridge 037,E02007017,9766.2
Redbridge 038,E02007018,11883.0
Redbridge 039,E02007019,11459.2
Redbridge 040,E02007020,15218.1
Richmond upon Thames 001,E02000784,3837.1
Richmond upon Thames 002,E02000785,2397.3
Richmond upon Thames 003,E02000786,6171.4
Richmond upon Thames 004,E02000787,6867.4
Richmond upon Thames 005,E02000788,8385.4
Richmond upon Thames 006,E02000789,3432.7
Richmond upon Thames 007,E02000790,8290.3
Richmond upon Thames 008,E02000791,5779.6
Richmond upon Thames 009,E02000792,5739.1
Richmond upon Thames 010,E02000793,6110.2
Richmond upon Thames 011,E02000794,4790.7
Richmond upon Thames 012,E02000795,573.2
Richmond upon Thames 013,E02000796,5797.7
Richmond upon Thames 014,E02000797,8635.7
Richmond upon Thames 015,E02000798,4603.8
Richmond upon Thames 016,E02000799,5139.7
Richmond upon Thames 017,E02000800,2951.5
Richmond upon Thames 018,E02000801,7181.8
Richmond upon Thames 019,E02000802,4844.4
Richmond upon Thames 020,E02000803,4983.3
Richmond upon Thames 021,E02000804,1907.2
Richmond upon Thames 022,E02000805,3923.2
Richmond upon Thames 023,E02000806,1497.6
Southwark 001,E02000807,11517.6
Southwark 002,E02000808,9669.1
Southwark 004,E02000810,17338.6
Southwark 006,E02000812,15374.1
Southwark 007,E02000813,11445.4
Southwark 008,E02000814,10488.2
Southwark 009,E02000815,18072.2
Southwark 010,E02000816,12650.1
Southwark 011,E02000817,10297.4
Southwark 012,E02000818,16725.3
Southwark 013,E02000819,15832.7
Southwark 014,E02000820,20539.9
Southwark 015,E02000821,13031.6
Southwark 016,E02000822,14021.3
Southwark 017,E02000823,13494.4
Southwark 018,E02000824,10198.8
Southwark 019,E02000825,19201.9
Southwark 020,E02000826,17965.5
Southwark 021,E02000827,16604.5
Southwark 022,E02000828,13848.2
Southwark 023,E02000829,13778.5
Southwark 024,E02000830,10630.6
Southwark 025,E02000831,11605.7
Southwark 026,E02000832,11452.9
Southwark 027,E02000833,9060.9
Southwark 028,E02000834,7735.7
Southwark 029,E02000835,5259.9
Southwark 030,E02000836,10975.0
Southwark 031,E02000837,3595.3
Southwark 032,E02000838,8877.4
Southwark 033,E02000839,3070.2
Southwark 034,E02006802,13445.4
Southwark 035,E02006941,14233.7
Southwark 036,E02006942,17104.5
Sutton 001,E02000840,6815.6
Sutton 002,E02000841,7954.3
Sutton 003,E02000842,5116.2
Sutton 004,E02000843,7410.6
Sutton 005,E02000844,8564.5
Sutton 006,E02000845,6252.9
Sutton 007,E02000846,5574.3
Sutton 008,E02000847,6110.6
Sutton 009,E02000848,7081.7
Sutton 010,E02000849,6849.0
Sutton 011,E02000850,2176.0
Sutton 012,E02000851,10142.8
Sutton 013,E02000852,8593.7
Sutton 014,E02000853,6554.1
Sutton 015,E02000854,4678.3
Sutton 016,E02000855,4408.4
Sutton 017,E02000856,7448.5
Sutton 018,E02000857,8816.0
Sutton 019,E02000858,5589.5
Sutton 020,E02000859,4961.7
Sutton 021,E02000860,10003.4
Sutton 022,E02000861,3035.0
Sutton 024,E02000863,1026.3
Sutton 025,E02006836,2614.2
Tower Hamlets 001,E02000864,8921.9
Tower Hamlets 002,E02000865,17164.7
Tower Hamlets 003,E02000866,9385.5
Tower Hamlets 004,E02000867,14002.5
Tower Hamlets 005,E02000868,20022.3
Tower Hamlets 006,E02000869,18453.6
Tower Hamlets 007,E02000870,16129.1
Tower Hamlets 008,E02000871,17205.6
Tower Hamlets 009,E02000872,17811.1
Tower Hamlets 010,E02000873,19512.7
Tower Hamlets 011,E02000874,21860.6
Tower Hamlets 012,E02000875,20328.0
Tower Hamlets 013,E02000876,13507.9
Tower Hamlets 014,E02000877,17094.6
Tower Hamlets 015,E02000878,16342.4
Tower Hamlets 016,E02000879,18799.0
Tower Hamlets 017,E02000880,17487.2
Tower Hamlets 018,E02000881,15345.7
Tower Hamlets 019,E02000882,20022.6
Tower Hamlets 020,E02000883,19634.2
Tower Hamlets 021,E02000884,23407.9
Tower Hamlets 022,E02000885,20863.6
Tower Hamlets 023,E02000886,19686.0
Tower Hamlets 024,E02000887,18539.3
Tower Hamlets 025,E02000888,16554.0
Tower Hamlets 026,E02000889,15462.2
Tower Hamlets 027,E02000890,10365.4
Tower Hamlets 030,E02000893,10363.4
Tower Hamlets 031,E02000894,20093.1
Tower Hamlets 032,E02006853,21999.2
Tower Hamlets 033,E02006854,7699.9
Tower Hamlets 034,E02007112,15118.0
Tower Hamlets 035,E02007113,10702.9
Tower Hamlets 036,E02007114,17398.8
Waltham Forest 001,E02000895,3818.2
Waltham Forest 002,E02000896,3314.9
Waltham Forest 003,E02000897,4554.0
Waltham Forest 004,E02000898,5231.2
Waltham Forest 005,E02000899,7321.1
Waltham Forest 006,E02000900,5777.1
Waltham Forest 007,E02000901,6099.6
Waltham Forest 008,E02000902,8189.4
Waltham Forest 009,E02000903,5225.3
Waltham Forest 010,E02000904,5773.0
Waltham Forest 011,E02000905,9980.9
Waltham Forest 012,E02000906,15617.2
Waltham Forest 013,E02000907,11839.7
Waltham Forest 014,E02000908,5478.3
Waltham Forest 015,E02000909,6641.1
Waltham Forest 016,E02000910,14452.5
Waltham Forest 017,E02000911,14557.0
Waltham Forest 018,E02000912,3897.3
Waltham Forest 019,E02000913,9119.5
Waltham Forest 020,E02000914,16866.3
Waltham Forest 021,E02000915,5430.9
Waltham Forest 022,E02000916,4752.8
Waltham Forest 023,E02000917,14122.2
Waltham Forest 024,E02000918,11202.8
Waltham Forest 025,E02000919,16424.9
Waltham Forest 026,E02000920,5894.9
Waltham Forest 027,E02000921,13330.6
Waltham Forest 028,E02000922,16022.4
Wandsworth 001,E02000923,7040.2
Wandsworth 003,E02000925,17865.2
Wandsworth 004,E02000926,18464.5
Wandsworth 005,E02000927,15770.8
Wandsworth 006,E02000928,8896.9
Wandsworth 007,E02000929,20109.2
Wandsworth 008,E02000930,12436.5
Wandsworth 009,E02000931,11079.7
Wandsworth 010,E02000932,10147.0
Wandsworth 011,E02000933,8249.9
Wandsworth 012,E02000934,11356.5
Wandsworth 013,E02000935,5163.5
Wandsworth 014,E02000936,10388.2
Wandsworth 015,E02000937,6656.1
Wandsworth 016,E02000938,6116.7
Wandsworth 017,E02000939,10736.0
Wandsworth 018,E02000940,13302.9
Wandsworth 019,E02000941,9524.5
Wandsworth 020,E02000942,9576.8
Wandsworth 021,E02000943,12359.7
Wandsworth 022,E02000944,13036.4
Wandsworth 023,E02000945,3548.6
Wandsworth 024,E02000946,7913.5
Wandsworth 025,E02000947,11216.4
Wandsworth 026,E02000948,7554.4
Wandsworth 027,E02000949,7154.7
Wandsworth 028,E02000950,8832.1
Wandsworth 029,E02000951,13063.2
Wandsworth 030,E02000952,11006.4
Wandsworth 031,E02000953,10898.9
Wandsworth 032,E02000954,13540.5
Wandsworth 033,E02000955,12279.9
Wandsworth 034,E02000956,8655.1
Wandsworth 035,E02000957,14606.0
Wandsworth 036,E02000958,9290.5
Wandsworth 037,E02000959,15054.5
Wandsworth 038,E02007083,6930.6
Wandsworth 039,E02007084,10916.1
Westminster 001,E02000960,6671.7
Westminster 002,E02000961,12093.7
Westminster 003,E02000962,11101.0
Westminster 004,E02000963,21601.3
Westminster 005,E02000964,23873.4
Westminster 006,E02000965,16034.2
Westminster 007,E02000966,16518.5
Westminster 008,E02000967,4282.9
Westminster 009,E02000968,23792.3
Westminster 010,E02000969,17689.2
Westminster 011,E02000970,6306.6
Westminster 012,E02000971,13815.9
Westminster 013,E02000972,6095.9
Westminster 014,E02000973,18357.0
Westminster 015,E02000974,12628.8
Westminster 016,E02000975,15308.6
Westminster 017,E02000976,18262.9
Westminster 018,E02000977,2544.4
Westminster 019,E02000978,1983.7
Westminster 020,E02000979,5836.0
Westminster 021,E02000980,19573.7
Westminster 022,E02000981,22719.0
Westminster 023,E02000982,11712.9
Westminster 024,E02000983,20298.1
